,id,direction,grid_density,grid_flow,bag_size,sum_flow,sum_density,centroid_flow,centroid_density,weight
58,109,1,18,58,5,6000.0,66.91215725078182,1200.0,13.382431450156364,0.00463821892393321
59,109,1,18,61,21,26460.0,283.9979004083958,1260.0,13.523709543256944,0.01948051948051948
60,109,1,18,64,7,9240.0,95.05191780238508,1320.0,13.578845400340725,0.006493506493506494
61,109,1,19,55,2,2280.0,28.457127316086634,1140.0,14.228563658043317,0.0018552875695732839
62,109,1,19,58,3,3600.0,42.85917427349975,1200.0,14.286391424499916,0.0027829313543599257
63,109,1,19,61,10,12600.0,141.87793300181448,1260.0,14.187793300181449,0.00927643784786642
64,109,1,19,64,17,22440.0,242.10645757694337,1320.0,14.241556328055493,0.015769944341372914
65,109,1,19,67,9,12420.0,129.27736728265202,1380.0,14.364151920294669,0.008348794063079777
66,109,1,20,50,1,1020.0,15.061362199904202,1020.0,15.061362199904202,0.0009276437847866419
67,109,1,20,55,2,2280.0,30.00968241863857,1140.0,15.004841209319284,0.0018552875695732839
68,109,1,20,61,1,1260.0,14.854438653655551,1260.0,14.854438653655551,0.0009276437847866419
69,109,1,20,64,7,9240.0,104.11651291367612,1320.0,14.873787559096588,0.006493506493506494
70,109,1,20,67,18,24840.0,270.13505302822597,1380.0,15.007502946012554,0.016697588126159554
71,109,1,20,70,7,10080.0,104.52142842674797,1440.0,14.931632632392567,0.006493506493506494
72,109,1,20,73,1,1500.0,14.86747769521111,1500.0,14.86747769521111,0.0009276437847866419
73,109,1,21,58,1,1200.0,15.404734531953688,1200.0,15.404734531953688,0.0009276437847866419
74,109,1,21,61,3,3780.0,47.3412755403419,1260.0,15.780425180113966,0.0027829313543599257
75,109,1,21,64,2,2640.0,31.284328617730434,1320.0,15.642164308865217,0.0018552875695732839
76,109,1,21,67,8,11040.0,124.95806966740696,1380.0,15.61975870842587,0.0074211502782931356
77,109,1,21,70,11,15840.0,171.7723186225778,1440.0,15.615665329325255,0.01020408163265306
78,109,1,21,73,12,18000.0,189.30710250461289,1500.0,15.775591875384407,0.011131725417439703
79,109,1,22,64,1,1320.0,16.69891770327689,1320.0,16.69891770327689,0.0009276437847866419
80,109,1,22,67,1,1380.0,16.530771482976224,1380.0,16.530771482976224,0.0009276437847866419
81,109,1,22,70,6,8640.0,98.0782012705921,1440.0,16.34636687843202,0.0055658627087198514
82,109,1,22,73,7,10500.0,113.88698291531483,1500.0,16.26956898790212,0.006493506493506494
83,109,1,22,76,6,9360.0,99.68144507781065,1560.0,16.61357417963511,0.0055658627087198514
84,109,1,22,79,8,12960.0,132.75286668337645,1620.0,16.594108335422057,0.0074211502782931356
85,109,1,23,67,1,1380.0,16.857591043600664,1380.0,16.857591043600664,0.0009276437847866419
86,109,1,23,73,3,4500.0,50.89957202741719,1500.0,16.966524009139064,0.0027829313543599257
87,109,1,23,76,14,21840.0,239.26267334739032,1560.0,17.090190953385022,0.012987012987012988
88,109,1,23,79,7,11340.0,119.44223135206732,1620.0,17.06317590743819,0.006493506493506494
89,109,1,23,82,3,5040.0,52.16153443871342,1680.0,17.387178146237805,0.0027829313543599257
90,109,1,24,70,1,1440.0,17.686583199428984,1440.0,17.686583199428984,0.0009276437847866419
91,109,1,24,73,1,1500.0,17.551957289720804,1500.0,17.551957289720804,0.0009276437847866419
92,109,1,24,76,2,3120.0,36.163533258632356,1560.0,18.081766629316178,0.0018552875695732839
93,109,1,24,79,18,29160.0,320.3187480656329,1620.0,17.795486003646275,0.016697588126159554
94,109,1,24,82,21,35280.0,373.43926838763764,1680.0,17.78282230417322,0.01948051948051948
95,109,1,24,85,6,10440.0,107.45918560140684,1740.0,17.909864266901142,0.0055658627087198514
96,109,1,25,73,2,3000.0,37.28811879339659,1500.0,18.644059396698296,0.0018552875695732839
97,109,1,25,76,1,1560.0,18.42606585754664,1560.0,18.42606585754664,0.0009276437847866419
98,109,1,25,79,3,4860.0,55.601207106629694,1620.0,18.5337357022099,0.0027829313543599257
99,109,1,25,82,9,15120.0,168.0054062051603,1680.0,18.667267356128924,0.008348794063079777
100,109,1,25,85,8,13920.0,148.40142766257281,1740.0,18.550178457821602,0.0074211502782931356
101,109,1,25,88,2,3600.0,37.86761864285718,1800.0,18.93380932142859,0.0018552875695732839
102,109,1,25,91,2,3720.0,37.67908211236477,1860.0,18.839541056182384,0.0018552875695732839
103,109,1,26,67,1,1380.0,19.609459406517892,1380.0,19.609459406517892,0.0009276437847866419
104,109,1,26,76,1,1560.0,19.151275705060577,1560.0,19.151275705060577,0.0009276437847866419
105,109,1,26,79,1,1620.0,19.551974235603883,1620.0,19.551974235603883,0.0009276437847866419
106,109,1,26,82,2,3360.0,38.54961296640442,1680.0,19.27480648320221,0.0018552875695732839
107,109,1,26,85,5,8700.0,96.68812039996958,1740.0,19.337624079993915,0.00463821892393321
108,109,1,26,88,9,16200.0,174.4043925250843,1800.0,19.378265836120477,0.008348794063079777
109,109,1,26,91,4,7440.0,77.71101930009428,1860.0,19.42775482502357,0.0037105751391465678
110,109,1,26,94,3,5760.0,59.03490258531371,1920.0,19.678300861771238,0.0027829313543599257
111,109,1,27,76,1,1560.0,19.834135816407958,1560.0,19.834135816407958,0.0009276437847866419
112,109,1,27,79,1,1620.0,20.164869420310424,1620.0,20.164869420310424,0.0009276437847866419
113,109,1,27,82,1,1680.0,19.989491490033316,1680.0,19.989491490033316,0.0009276437847866419
114,109,1,27,85,2,3480.0,40.34972778011055,1740.0,20.174863890055274,0.0018552875695732839
115,109,1,27,88,3,5400.0,60.17671195216949,1800.0,20.058903984056496,0.0027829313543599257
116,109,1,27,91,6,11160.0,119.98786154173402,1860.0,19.997976923622335,0.0055658627087198514
117,109,1,27,94,6,11520.0,120.09823713406597,1920.0,20.016372855677663,0.0055658627087198514
118,109,1,27,97,3,5940.0,60.07876368184015,1980.0,20.026254560613385,0.0027829313543599257
119,109,1,27,100,1,2040.0,20.275376928855426,2040.0,20.275376928855426,0.0009276437847866419
120,109,1,28,70,1,1440.0,20.834130562059475,1440.0,20.834130562059475,0.0009276437847866419
121,109,1,28,76,1,1560.0,20.852879693230726,1560.0,20.852879693230726,0.0009276437847866419
122,109,1,28,79,1,1620.0,20.663803896464717,1620.0,20.663803896464717,0.0009276437847866419
123,109,1,28,82,1,1680.0,20.535097938203954,1680.0,20.535097938203954,0.0009276437847866419
124,109,1,28,85,1,1740.0,21.001913204763532,1740.0,21.001913204763532,0.0009276437847866419
125,109,1,28,91,2,3720.0,41.091141291539785,1860.0,20.545570645769892,0.0018552875695732839
126,109,1,28,94,4,7680.0,82.80795065497227,1920.0,20.70198766374307,0.0037105751391465678
127,109,1,28,97,9,17820.0,188.23323333795355,1980.0,20.91480370421706,0.008348794063079777
128,109,1,29,76,1,1560.0,21.327812302259314,1560.0,21.327812302259314,0.0009276437847866419
129,109,1,29,85,1,1740.0,21.33200568001232,1740.0,21.33200568001232,0.0009276437847866419
130,109,1,29,88,1,1800.0,21.761799697059626,1800.0,21.761799697059626,0.0009276437847866419
131,109,1,29,91,1,1860.0,21.6179815232472,1860.0,21.6179815232472,0.0009276437847866419
132,109,1,29,94,3,5760.0,63.89174343850256,1920.0,21.297247812834186,0.0027829313543599257
133,109,1,29,97,8,15840.0,172.40084197052926,1980.0,21.550105246316157,0.0074211502782931356
134,109,1,29,100,7,14280.0,151.27552450037413,2040.0,21.61078921433916,0.006493506493506494
135,109,1,29,102,2,4200.0,43.72838367545049,2100.0,21.864191837725244,0.0018552875695732839
136,109,1,30,85,1,1740.0,22.052583712479855,1740.0,22.052583712479855,0.0009276437847866419
137,109,1,30,88,1,1800.0,22.553805016339602,1800.0,22.553805016339602,0.0009276437847866419
138,109,1,30,97,7,13860.0,155.23494430940497,1980.0,22.17642061562928,0.006493506493506494
139,109,1,30,100,9,18360.0,200.04504781803806,2040.0,22.227227535337562,0.008348794063079777
140,109,1,30,102,3,6300.0,66.41419195367313,2100.0,22.138063984557707,0.0027829313543599257
141,109,1,30,105,2,4320.0,44.578250702856536,2160.0,22.289125351428268,0.0018552875695732839
142,109,1,30,108,1,2220.0,22.589919318425643,2220.0,22.589919318425643,0.0009276437847866419
143,109,1,31,76,1,1560.0,23.188191584841935,1560.0,23.188191584841935,0.0009276437847866419
144,109,1,31,91,1,1860.0,22.979903930526213,1860.0,22.979903930526213,0.0009276437847866419
145,109,1,31,100,1,2040.0,23.272605525368977,2040.0,23.272605525368977,0.0009276437847866419
146,109,1,31,102,5,10500.0,114.33986960422685,2100.0,22.86797392084537,0.00463821892393321
147,109,1,31,105,4,8640.0,91.81169728201283,2160.0,22.952924320503207,0.0037105751391465678
148,109,1,31,108,9,19980.0,207.488811487026,2220.0,23.054312387447332,0.008348794063079777
149,109,1,31,111,1,2280.0,22.797207707755238,2280.0,22.797207707755238,0.0009276437847866419
150,109,1,32,76,1,1560.0,23.46645550407164,1560.0,23.46645550407164,0.0009276437847866419
151,109,1,32,105,5,10800.0,118.66308405914624,2160.0,23.73261681182925,0.00463821892393321
152,109,1,32,108,7,15540.0,166.17626020723065,2220.0,23.739465743890094,0.006493506493506494
153,109,1,32,111,3,6840.0,71.6364426908733,2280.0,23.8788142302911,0.0027829313543599257
154,109,1,32,114,1,2340.0,23.833173139176708,2340.0,23.833173139176708,0.0009276437847866419
155,109,1,33,91,1,1860.0,24.573181778055122,1860.0,24.573181778055122,0.0009276437847866419
156,109,1,33,100,1,2040.0,24.368454615723397,2040.0,24.368454615723397,0.0009276437847866419
157,109,1,33,108,2,4440.0,48.617229571893176,2220.0,24.308614785946588,0.0018552875695732839
158,109,1,33,111,8,18240.0,195.7854482258812,2280.0,24.47318102823515,0.0074211502782931356
159,109,1,33,114,2,4680.0,49.018473135627445,2340.0,24.509236567813723,0.0018552875695732839
160,109,1,33,117,1,2400.0,24.80081336097274,2400.0,24.80081336097274,0.0009276437847866419
161,109,1,34,67,1,1380.0,25.539742143790217,1380.0,25.539742143790217,0.0009276437847866419
162,109,1,34,94,1,1920.0,24.87139893226934,1920.0,24.87139893226934,0.0009276437847866419
163,109,1,34,108,2,4440.0,50.1867695063148,2220.0,25.0933847531574,0.0018552875695732839
164,109,1,34,111,2,4560.0,50.02479103831429,2280.0,25.012395519157145,0.0018552875695732839
165,109,1,34,114,4,9360.0,100.98990786199714,2340.0,25.247476965499285,0.0037105751391465678
166,109,1,34,117,3,7200.0,76.05158395982846,2400.0,25.35052798660949,0.0027829313543599257
167,109,1,34,120,1,2460.0,25.404436307992356,2460.0,25.404436307992356,0.0009276437847866419
168,109,1,35,114,1,2340.0,25.61233915777489,2340.0,25.61233915777489,0.0009276437847866419
169,109,1,35,117,5,12000.0,129.39574675603552,2400.0,25.879149351207104,0.00463821892393321
170,109,1,35,120,5,12300.0,129.75625115606613,2460.0,25.951250231213226,0.00463821892393321
171,109,1,35,123,3,7560.0,78.04697314331467,2520.0,26.015657714438223,0.0027829313543599257
172,109,1,35,126,1,2580.0,26.282794405288115,2580.0,26.282794405288115,0.0009276437847866419
173,109,1,36,123,2,5040.0,53.364048884181,2520.0,26.6820244420905,0.0018552875695732839
174,109,1,37,117,1,2400.0,27.138054220665033,2400.0,27.138054220665033,0.0009276437847866419
175,109,1,37,120,3,7380.0,81.7380281560521,2460.0,27.2460093853507,0.0027829313543599257
176,109,1,37,123,7,17640.0,192.17982779085358,2520.0,27.454261112979083,0.006493506493506494
177,109,1,37,126,5,12900.0,137.33880626080614,2580.0,27.467761252161228,0.00463821892393321
178,109,1,37,132,1,2700.0,27.716312214096153,2700.0,27.716312214096153,0.0009276437847866419
179,109,1,38,123,1,2520.0,27.994736839336415,2520.0,27.994736839336415,0.0009276437847866419
180,109,1,38,126,2,5160.0,56.461173933273784,2580.0,28.230586966636892,0.0018552875695732839
181,109,1,38,129,1,2640.0,28.217139067433354,2640.0,28.217139067433354,0.0009276437847866419
182,109,1,38,132,1,2700.0,28.23496183312535,2700.0,28.23496183312535,0.0009276437847866419
183,109,1,39,123,1,2520.0,28.800225130047327,2520.0,28.800225130047327,0.0009276437847866419
184,109,1,39,126,1,2580.0,29.067076848058882,2580.0,29.067076848058882,0.0009276437847866419
185,109,1,39,129,6,15840.0,172.46052121202203,2640.0,28.743420202003673,0.0055658627087198514
186,109,1,39,132,4,10800.0,115.30907760857576,2700.0,28.82726940214394,0.0037105751391465678
187,109,1,39,135,2,5520.0,57.8143069921112,2760.0,28.9071534960556,0.0018552875695732839
188,109,1,39,138,1,2820.0,29.050616646157117,2820.0,29.050616646157117,0.0009276437847866419
189,109,1,40,79,1,1620.0,29.425238407824168,1620.0,29.425238407824168,0.0009276437847866419
190,109,1,40,132,4,10800.0,118.47415342098991,2700.0,29.618538355247477,0.0037105751391465678
191,109,1,40,135,3,8280.0,88.74149501763391,2760.0,29.580498339211303,0.0027829313543599257
192,109,1,40,141,2,5760.0,59.73012196822671,2880.0,29.865060984113356,0.0018552875695732839
193,109,1,40,144,1,2940.0,29.428830143729208,2940.0,29.428830143729208,0.0009276437847866419
194,109,1,41,123,1,2520.0,30.02298510492263,2520.0,30.02298510492263,0.0009276437847866419
195,109,1,41,132,1,2700.0,30.571457121653683,2700.0,30.571457121653683,0.0009276437847866419
196,109,1,41,135,2,5520.0,60.2197773501628,2760.0,30.1098886750814,0.0018552875695732839
197,109,1,41,138,2,5640.0,60.61923631733022,2820.0,30.30961815866511,0.0018552875695732839
198,109,1,42,82,1,1680.0,30.69141479294081,1680.0,30.69141479294081,0.0009276437847866419
199,109,1,42,132,1,2700.0,31.06796646895404,2700.0,31.06796646895404,0.0009276437847866419
200,109,1,42,135,1,2760.0,31.297680788868234,2760.0,31.297680788868234,0.0009276437847866419
201,109,1,42,138,3,8460.0,92.66616831402595,2820.0,30.888722771341985,0.0027829313543599257
202,109,1,42,141,4,11520.0,124.3347908551082,2880.0,31.08369771377705,0.0037105751391465678
203,109,1,42,144,6,17640.0,187.2399482940755,2940.0,31.206658049012585,0.0055658627087198514
204,109,1,42,150,1,3060.0,30.68362628163654,3060.0,30.68362628163654,0.0009276437847866419
205,109,1,43,138,1,2820.0,31.626830896568787,2820.0,31.626830896568787,0.0009276437847866419
206,109,1,43,141,5,14400.0,158.76318852905905,2880.0,31.75263770581181,0.00463821892393321
207,109,1,43,144,6,17640.0,191.34884701448124,2940.0,31.89147450241354,0.0055658627087198514
208,109,1,43,147,3,9000.0,95.74048175425847,3000.0,31.913493918086157,0.0027829313543599257
209,109,1,43,152,1,3120.0,32.08492606441174,3120.0,32.08492606441174,0.0009276437847866419
210,109,1,44,141,2,5760.0,64.97232589932054,2880.0,32.48616294966027,0.0018552875695732839
211,109,1,44,144,1,2940.0,32.59628979149057,2940.0,32.59628979149057,0.0009276437847866419
212,109,1,44,147,2,6000.0,65.16605404924434,3000.0,32.58302702462217,0.0018552875695732839
213,109,1,45,94,1,1920.0,33.46104029676105,1920.0,33.46104029676105,0.0009276437847866419
214,109,1,45,141,2,5760.0,66.20409163418691,2880.0,33.102045817093455,0.0018552875695732839
215,109,1,45,147,2,6000.0,66.07652603754563,3000.0,33.03826301877282,0.0018552875695732839
216,109,1,45,150,3,9180.0,99.81733894139654,3060.0,33.272446313798845,0.0027829313543599257
217,109,1,46,88,1,1800.0,34.00122596060053,1800.0,34.00122596060053,0.0009276437847866419
218,109,1,46,141,1,2880.0,33.84176183359994,2880.0,33.84176183359994,0.0009276437847866419
219,109,1,46,144,1,2940.0,33.69015003046749,2940.0,33.69015003046749,0.0009276437847866419
220,109,1,46,147,1,3000.0,33.95497327748906,3000.0,33.95497327748906,0.0009276437847866419
221,109,1,46,150,8,24480.0,270.825026448148,3060.0,33.8531283060185,0.0074211502782931356
222,109,1,46,152,1,3120.0,33.5873433342322,3120.0,33.5873433342322,0.0009276437847866419
223,109,1,46,155,1,3180.0,34.10870902175007,3180.0,34.10870902175007,0.0009276437847866419
224,109,1,47,144,1,2940.0,35.036437875847795,2940.0,35.036437875847795,0.0009276437847866419
225,109,1,47,152,2,6240.0,69.40714923757344,3120.0,34.70357461878672,0.0018552875695732839
226,109,1,47,155,4,12720.0,137.82977367730058,3180.0,34.457443419325145,0.0037105751391465678
227,109,1,47,161,1,3300.0,34.96699921212119,3300.0,34.96699921212119,0.0009276437847866419
228,109,1,48,138,1,2820.0,35.38063788645854,2820.0,35.38063788645854,0.0009276437847866419
229,109,1,48,152,2,6240.0,70.29512334214436,3120.0,35.14756167107218,0.0018552875695732839
230,109,1,48,155,3,9540.0,106.25195231572806,3180.0,35.41731743857602,0.0027829313543599257
231,109,1,48,158,1,3240.0,35.23854546586071,3240.0,35.23854546586071,0.0009276437847866419
232,109,1,48,161,1,3300.0,35.30364515601485,3300.0,35.30364515601485,0.0009276437847866419
233,109,1,48,167,1,3420.0,35.71275958118086,3420.0,35.71275958118086,0.0009276437847866419
234,109,1,49,158,1,3240.0,36.227858139262096,3240.0,36.227858139262096,0.0009276437847866419
235,109,1,49,164,1,3360.0,36.06043038799376,3360.0,36.06043038799376,0.0009276437847866419
236,109,1,50,155,1,3180.0,36.81773701559278,3180.0,36.81773701559278,0.0009276437847866419
237,109,1,50,158,2,6480.0,73.6912440051695,3240.0,36.84562200258475,0.0018552875695732839
238,109,1,50,164,1,3360.0,37.16949048019896,3360.0,37.16949048019896,0.0009276437847866419
239,109,1,50,173,1,3540.0,37.07724710451895,3540.0,37.07724710451895,0.0009276437847866419
240,109,1,51,158,1,3240.0,37.74716781965662,3240.0,37.74716781965662,0.0009276437847866419
241,109,1,51,167,1,3420.0,37.38359215244309,3420.0,37.38359215244309,0.0009276437847866419
242,109,1,51,170,1,3480.0,37.70114903997963,3480.0,37.70114903997963,0.0009276437847866419
243,109,1,52,161,1,3300.0,38.15900899778758,3300.0,38.15900899778758,0.0009276437847866419
244,109,1,52,164,1,3360.0,38.24966749010672,3360.0,38.24966749010672,0.0009276437847866419
245,109,1,52,167,1,3420.0,38.41406953716686,3420.0,38.41406953716686,0.0009276437847866419
246,109,1,52,176,1,3600.0,38.24231497659263,3600.0,38.24231497659263,0.0009276437847866419
247,109,1,53,114,1,2340.0,39.29457872865181,2340.0,39.29457872865181,0.0009276437847866419
248,109,1,53,161,1,3300.0,38.84932379589479,3300.0,38.84932379589479,0.0009276437847866419
249,109,1,53,164,1,3360.0,39.32561059683418,3360.0,39.32561059683418,0.0009276437847866419
250,109,1,53,176,2,7200.0,77.99485995083606,3600.0,38.99742997541803,0.0018552875695732839
251,109,1,54,167,2,6840.0,79.26535747782279,3420.0,39.632678738911395,0.0018552875695732839
252,109,1,54,176,1,3600.0,39.472988040501114,3600.0,39.472988040501114,0.0009276437847866419
253,109,1,54,185,1,3780.0,40.00581723198046,3780.0,40.00581723198046,0.0009276437847866419
254,109,1,55,167,1,3420.0,40.34458837575957,3420.0,40.34458837575957,0.0009276437847866419
255,109,1,55,182,1,3720.0,40.15582180537168,3720.0,40.15582180537168,0.0009276437847866419
256,109,1,56,164,1,3360.0,40.98975249247723,3360.0,40.98975249247723,0.0009276437847866419
257,109,1,56,170,1,3480.0,41.54350853583014,3480.0,41.54350853583014,0.0009276437847866419
258,109,1,56,176,2,7200.0,82.75506932108532,3600.0,41.37753466054266,0.0018552875695732839
259,109,1,56,179,1,3660.0,40.88698985563186,3660.0,40.88698985563186,0.0009276437847866419
260,109,1,57,179,1,3660.0,42.20667421067992,3660.0,42.20667421067992,0.0009276437847866419
261,109,1,58,188,1,3840.0,42.4780848832862,3840.0,42.4780848832862,0.0009276437847866419
262,109,1,58,191,1,3900.0,42.68816296406388,3900.0,42.68816296406388,0.0009276437847866419
263,109,1,59,188,3,11520.0,130.53942576218247,3840.0,43.51314192072749,0.0027829313543599257
264,109,1,60,117,1,2400.0,43.847593381590166,2400.0,43.847593381590166,0.0009276437847866419
265,109,1,60,194,1,3960.0,44.26808335454953,3960.0,44.26808335454953,0.0009276437847866419
266,109,1,61,161,1,3300.0,45.2111890520594,3300.0,45.2111890520594,0.0009276437847866419
267,109,1,61,188,1,3840.0,45.03542498546646,3840.0,45.03542498546646,0.0009276437847866419
268,109,1,62,111,1,2280.0,45.30281958023121,2280.0,45.30281958023121,0.0009276437847866419
269,109,1,62,182,1,3720.0,45.382786263709775,3720.0,45.382786263709775,0.0009276437847866419
270,109,1,63,176,1,3600.0,46.22453072238969,3600.0,46.22453072238969,0.0009276437847866419
271,109,1,65,200,1,4080.0,47.45658485963529,4080.0,47.45658485963529,0.0009276437847866419
