1.605912196251920929e-02
5.296460574574239112e-03
1.797271823278275837e+00
1.334744793488648607e-02
1.039257502308386649e-01
7.395201526815185452e-05
5.385704359255445439e-01
3.956617423498335739e-04
7.189334885576470491e-02
1.426307875474660536e+00
2.626547235665854796e-02
5.382916337826800651e-02
1.208080755457198396e+00
6.430133007143172541e-03
8.654443904329172099e-01
5.537664122870869510e-02
1.316536916335056262e-01
9.977493776025468941e-01
1.275617774895405621e-01
1.245333987016987790e-02
5.826588014419960965e-02
5.823423179884539697e-02
1.107114385734573103e+00
1.066680875845113853e-06
3.337814465281965098e-02
8.817796106721552743e-03
4.848220824397543871e-01
8.269940483747967308e-01
5.725125238659133364e-01
3.287425303227618500e-01
2.043224290508995067e-03
7.062061232070561134e-01
6.166844680556917563e-02
4.381056892183330942e-01
8.528369556480599467e-01
1.787244448668118268e-01
2.211149317623929743e-04
4.696843244526794497e-02
3.753218189731443166e-01
7.649093778735766014e-02
2.764161517525742795e-01
2.193647529921477154e-04
1.314934030653355235e+00
3.583427168770491472e-02
1.520168855537573638e-01
1.026549265865222965e-01
3.693977000220450835e-01
3.479280172058268894e-01
1.218237089945900381e-01
1.577649829907116441e+00
1.940114421367291064e-01
9.729602473283661679e-01
4.169109375590902555e-01
2.067875845446645686e-03
1.154382109266580830e-02
2.143177855687056384e-03
4.676686362388993157e-01
1.583569073238791092e-01
1.728127768416022891e-01
1.034067381742570513e-02
2.408269178094332719e-02
2.277496861189702848e+00
8.661349292968129054e-01
2.516090262359755858e-01
2.285669631441913235e-02
2.479623409785767507e-01
6.053394435324632381e-04
4.905274423432679637e-02
2.862478700533635772e-03
2.326446777120591003e-01
3.545450348433213383e-01
1.111013788908641331e-01
9.393832529311169077e-02
3.797336593547232658e-02
2.880145516267342345e-02
9.831598152848890215e-02
3.973791927770726762e-01
1.751960766339838438e+00
9.953470528103468273e-02
8.607735385077606993e-02
2.106903578340327543e-01
1.309591928540599359e-01
3.424571995352339027e-01
1.238276263511943996e-02
3.075038201624218370e+00
6.260256604005115522e-01
1.237249519671182602e-01
4.359050192487849973e-01
7.242277821446302388e-01
9.668820655773785466e-02
1.615352093308049186e+00
7.514170381849602509e-02
2.121568098602187313e-01
3.435766177925917743e-04
7.106387211747183796e-01
3.391127600302566714e-02
3.413856300260528515e-04
2.180998307977909632e-03
6.051390200282032519e-03
7.411563303262327061e-04
3.049119288292436239e-02
6.312853611571248025e-02
8.498081404418987850e-01
1.755534855240892811e-01
4.282605457103903501e-01
1.618583762072179077e-01
6.400602058586507548e-02
5.124616885213787443e-01
1.793096469679524851e-01
5.909356978444204600e-01
8.699222507202111418e-03
4.275436930340152375e-01
5.762741209311099530e-04
1.775055020496870473e+00
6.326277305878553747e-01
4.050738424833893458e-01
9.156477265394956226e-05
7.686962996621603261e-03
3.621019891860732809e-01
1.525259500094819920e-01
3.155874238971778656e-01
1.137220079819644958e-01
1.438092684893236065e-02
2.768014728989647844e-01
3.082379156723980551e-01
1.068140733755777172e-01
1.151041553061536715e-01
5.313482829997869666e-02
1.162594395739762199e+00
1.767952273781734363e+00
5.330183311476378583e-01
1.265303030238055015e+00
3.032567707155320313e+00
7.776788807584650298e-02
9.797678740698788635e-01
2.748030574521443947e-01
1.435511618420068705e-02
4.140745423064037020e-05
3.018388143519271094e-01
1.581408348656935914e+00
1.300490974655304222e-01
9.762178888320668380e-01
3.328676936095665284e-01
7.485289116792256392e-01
4.442976231632995709e-01
1.153127777856995939e+00
3.777243060027432597e-01
2.169600876639907305e+00
6.908275802949938038e-01
